Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW)
ELEC,ESTATES AT COUG OFFICE1,2137 NW Shy Bear Way,Leasing Office,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.530096,-122.070319,2025-10-22,237315,2025-10-22 02:50:56 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,ESTATES AT COUG OFFICE1,2137 NW Shy Bear Way,Leasing Office,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.530096,-122.070319,2025-10-22,237315,2025-10-22 02:50:56 UTC,,,,2022-12-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,Southcenter Plaza - Tesla Supercharger,333 Strander Boulevard,,Tukwila,WA,98188,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.455407,-122.256023,2024-07-01,237639,2025-02-12 00:16:32 UTC,P,,,2022-11-12,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,0,,0,,1,250.0,0,
ELEC,1800 Ninth Building,1800 9th Ave,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.615249,-122.3332564,2025-10-22,237887,2025-10-22 00:29:15 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,10.4,0,,0,,0,,0,
ELEC,1800 Ninth Building,1800 9th Ave,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.615249,-122.3332564,2025-10-22,237887,2025-10-22 00:29:15 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,10.4,0,,0,,0,,0,
ELEC,1800 Ninth Building,1800 9th Ave,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.615249,-122.3332564,2025-10-22,237887,2025-10-22 00:29:15 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.2,0,,0,,0,,0,
ELEC,1800 Ninth Building,1800 9th Ave,,Seattle,WA,98101,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,47.615249,-122.3332564,2025-10-22,237887,2025-10-22 00:29:15 UTC,,,,2022-04-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,10.4,0,,0,,0,,0,
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,,North Bend,WA,98045,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com,GPS,47.49132,-121.79308,2025-10-19,238012,2025-10-19 23:59:29 UTC,,,,2022-12-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,50.0,1,50.0,0,,0,
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,,North Bend,WA,98045,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com,GPS,47.49132,-121.79308,2025-10-19,238012,2025-10-19 23:59:29 UTC,,,,2022-12-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,50.0,1,50.0,0,,0,
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,,North Bend,WA,98045,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com,GPS,47.49132,-121.79308,2025-10-19,238012,2025-10-19 23:59:29 UTC,,,,2022-12-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,7.3,0,,0,,0,,0,
ELEC,North Bend Premium Outlets,461 S Fork Ave SW,,North Bend,WA,98045,,877-455-3833,E,,Public,24 hours daily,,,,,,2,2,,eVgo Network,https://www.evgo.com,GPS,47.49132,-121.79308,2025-10-19,238012,2025-10-19 23:59:29 UTC,,,,2022-12-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,7.3,0,,0,,0,,0,
ELEC,Olympic College Shelton,937 W. Alpine Way,,Shelton,WA,98584,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.2297155,-123.1108409,2025-10-22,238089,2025-10-22 00:41:04 UTC,,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,"",1,21.6,0,,0,,0,,0,
ELEC,Olympic College Shelton,937 W. Alpine Way,,Shelton,WA,98584,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,47.2297155,-123.1108409,2025-10-22,238089,2025-10-22 00:41:04 UTC,,,,2022-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,false,,,,,,,,,false,"",1,21.6,0,,0,,0,,0,
ELEC,DAVIS PARK STATION 1,210 N Main Ave,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.816957,-122.74557,2025-10-22,238143,2025-10-22 02:52:12 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,DAVIS PARK STATION 1,210 N Main Ave,,Ridgefield,WA,98642,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,45.816957,-122.74557,2025-10-22,238143,2025-10-22 02:52:12 UTC,,,,2022-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,TOBELLINGHAM TOB 1,1100 Iowa St,Customer Parking North,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.754914,-122.459858,2025-10-22,238265,2025-10-22 02:52:12 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,TOBELLINGHAM TOB 1,1100 Iowa St,Customer Parking North,Bellingham,WA,98229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,48.754914,-122.459858,2025-10-22,238265,2025-10-22 02:52:12 UTC,,,,2022-12-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Water & Environmental Center,640 Water Center Dr,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,,,,,,8,,,Non-Networked,,GPS,46.0781030999106,-118.273813752914,2023-01-10,238565,2025-07-09 20:48:55 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,Walla Walla Community College - Automotive Technology Center,3060 E Isaacs Ave,,Walla Walla,WA,99362,,509-524-5208,E,,Public,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,46.0805102792022,-118.281170868322,2023-01-10,238566,2023-02-14 15:54:11 UTC,P,,,2022-12-22,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,,0,
ELEC,LODGES CHARGER JAIME'S OFFICE,819 S 72nd Ave,,Yakima,WA,98908,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.58914,-120.603074,2025-10-22,238793,2025-10-22 02:52:41 UTC,,,,2022-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,LODGES CHARGER JAIME'S OFFICE,819 S 72nd Ave,,Yakima,WA,98908,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.58914,-120.603074,2025-10-22,238793,2025-10-22 02:52:41 UTC,,,,2022-12-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,PORT OFFICE ADMINREARNORTH,10 International Way,White House (Admin Bldg),Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.107148,-122.941863,2025-10-22,238829,2025-10-22 02:49:17 UTC,,,,2022-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,PORT OFFICE ADMINREARNORTH,10 International Way,White House (Admin Bldg),Longview,WA,98632,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.107148,-122.941863,2025-10-22,238829,2025-10-22 02:49:17 UTC,,,,2022-12-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,MCC CHARGERS CPE250-1,1404 5th St,,Marysville,WA,98270,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052642,-122.178325,2025-10-22,238844,2025-10-22 02:52:28 UTC,,,,2022-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,1,125.0,0,,0,
ELEC,MCC CHARGERS CPE250-2,1404 5th St,,Marysville,WA,98270,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,48.052658,-122.178452,2025-10-22,238845,2025-10-22 02:52:28 UTC,,,,2022-12-28,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",0,,1,125.0,1,125.0,0,,0,
ELEC,COP_ CITY HALL NO. 3,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.719919,-117.182462,2025-10-22,240820,2025-10-22 02:16:54 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,COP_ CITY HALL NO. 3,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.719919,-117.182462,2025-10-22,240820,2025-10-22 02:16:54 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,COP_ CITY HALL NO. 2,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.71994,-117.182416,2025-10-22,240821,2025-10-22 02:16:55 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,COP_ CITY HALL NO. 2,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.71994,-117.182416,2025-10-22,240821,2025-10-22 02:16:55 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,COP_ CITY HALL NO. 1,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.719669,-117.181523,2025-10-22,240822,2025-10-22 02:17:51 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,COP_ CITY HALL NO. 1,775 NW Guy Street,,Pullman,WA,99163,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,46.719669,-117.181523,2025-10-22,240822,2025-10-22 02:17:51 UTC,,,,2023-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,"",1,6.5,0,,0,,0,,0,
ELEC,Shell Gas Station - Tesla Supercharger,16010  Road 1 Northwest,,Quincy,WA,98848,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.103405,-119.83392,2024-07-01,241149,2025-02-12 00:16:32 UTC,P,,,2022-12-23,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Shell Gas Station - Tesla Supercharger,16010  Road 1 Northwest,,Quincy,WA,98848,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.103405,-119.83392,2024-07-01,241149,2025-02-12 00:16:32 UTC,P,,,2022-12-23,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,1,250.0,0,,1,250.0,0,
ELEC,Shell Gas Station - Tesla Supercharger,16010  Road 1 Northwest,,Quincy,WA,98848,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.103405,-119.83392,2024-07-01,241149,2025-02-12 00:16:32 UTC,P,,,2022-12-23,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,"",0,,1,250.0,0,,1,250.0,0,
